1,2025/9/29,546438.00,30191.60,31850.00
4,2025/9/29,3533.00,2828.85,857.00
2,2025/9/29,2493701.35,106312.91,147491.37
3,2025/9/29,3318071.00,62291.77,222962.00
5,2025/9/29,121400.00,-9329.08,2840.00
1,2025/9/30,498483.00,26289.64,40653.00
4,2025/9/30,1766.50,3310.58,501.00
2,2025/9/30,2493701.35,106312.91,186974.03
3,2025/9/30,3318071.00,62291.77,278963.00
5,2025/9/30,121400.00,-9329.08,1920.00
1,2025/10/9,918627.00,26289.64,52863.00
4,2025/10/9,1766.50,3310.58,751.00
2,2025/10/9,2493701.35,106312.91,225466.51
3,2025/10/9,3318071.00,62291.77,294970.00
5,2025/10/9,121400.00,-9329.08,2920.00
1,2025/10/10,1072553.00,27346.60,20917.00
4,2025/10/10,1766.50,3310.58,655.00
2,2025/10/10,2493701.35,106312.91,167513.81
3,2025/10/10,3318071.00,62291.77,218717.00
5,2025/10/10,121400.00,-9329.08,2760.00
1,2025/10/11,1215953.00,27346.60,19968.00
4,2025/10/11,1766.50,3310.58,704.50
2,2025/10/11,2493701.35,106312.91,167513.81
3,2025/10/11,3318071.00,62291.77,218717.00
5,2025/10/11,121400.00,-9329.08,2240.00
1,2025/10/13,1215953.00,27346.60,31472.00
4,2025/10/13,1766.50,3310.58,704.50
2,2025/10/13,2493701.35,106312.91,175491.81
3,2025/10/13,3318071.00,62291.77,144974.00
5,2025/10/13,121400.00,-9329.08,480.00
1,2025/10/14,1058719.00,17236.37,-3662.00
4,2025/10/14,1766.50,3310.58,825.00
2,2025/10/14,2582857.35,106312.91,130544.53
3,2025/10/14,3318071.00,62291.77,90870.00
5,2025/10/14,121400.00,-9329.08,-1000.00
1,2025/10/15,1058719.00,17236.37,10003.00
4,2025/10/15,1766.50,3310.58,865.00
2,2025/10/15,2582857.35,106312.91,144276.83
3,2025/10/15,3318071.00,62291.77,138640.00
5,2025/10/15,121400.00,-9329.08,-200.00
1,2025/10/16,1047139.00,16996.79,-12109.00
4,2025/10/16,1766.50,3310.58,950.50
2,2025/10/16,2582857.35,106312.91,122698.17
3,2025/10/16,3318071.00,62291.77,144439.00
5,2025/10/16,121400.00,-9329.08,-1680.00
1,2025/10/17,1047139.00,16996.79,-50724.00
4,2025/10/17,1766.50,3310.58,1074.00
2,2025/10/17,2582857.35,106312.91,45922.45
3,2025/10/17,3318071.00,62291.77,41169.00
5,2025/10/17,121400.00,-9329.08,-2080.00
1,2025/10/20,921653.00,13545.30,-51882.00
4,2025/10/20,1766.50,3310.58,969.50
2,2025/10/20,2571837.35,106681.89,56014.71
3,2025/10/20,3318071.00,62291.77,65005.00
5,2025/10/20,121400.00,-9329.08,-1960.00
1,2025/10/21,908143.00,13587.79,-35039.00
4,2025/10/21,0.00,4342.31,0.00
2,2025/10/21,2571837.35,106681.89,108097.55
3,2025/10/21,3318071.00,62291.77,94602.00
5,2025/10/21,121400.00,-9329.08,1400.00
1,2025/10/22,908143.00,13587.79,-43357.00
4,2025/10/22,0.00,4342.31,0.00
2,2025/10/22,2571837.35,106681.89,78749.27
3,2025/10/22,3318071.00,62291.77,70170.00
5,2025/10/22,121400.00,-9329.08,360.00
1,2025/10/23,957443.00,13587.79,-39710.00
4,2025/10/23,0.00,4342.31,0.00
2,2025/10/23,2571837.35,106681.89,77276.99
3,2025/10/23,3318071.00,62291.77,86227.00
5,2025/10/23,121400.00,-9329.08,240.00
1,2025/10/24,957443.00,13587.79,-17651.00
4,2025/10/24,0.00,4342.31,0.00
2,2025/10/24,2571837.35,106681.89,94482.95
3,2025/10/24,3318071.00,62291.77,113082.00
5,2025/10/24,121400.00,-9329.08,920.00
1,2025/10/27,1000643.00,13587.79,9440.00
4,2025/10/27,0.00,4342.31,0.00
2,2025/10/27,2571837.35,106681.89,126906.09
3,2025/10/27,3318071.00,62291.77,141757.00
5,2025/10/27,121400.00,-9329.08,2000.00
1,2025/10/28,1000643.00,13587.79,-3126.00
4,2025/10/28,0.00,4342.31,0.00
2,2025/10/28,2571837.35,106681.89,97608.77
3,2025/10/28,3318071.00,62291.77,115376.00
5,2025/10/28,121400.00,-9329.08,2000.00
1,2025/10/29,992003.00,13939.15,20239.00
4,2025/10/29,0.00,4342.31,0.00
2,2025/10/29,2571837.35,106681.89,133685.47
3,2025/10/29,3318071.00,62291.77,156606.00
5,2025/10/29,121400.00,-9329.08,2000.00
1,2025/10/30,979043.00,15384.19,6404.00
4,2025/10/30,0.00,4342.31,0.00
2,2025/10/30,2571837.35,106681.89,92782.31
3,2025/10/30,3297971.00,67371.67,84634.00
5,2025/10/30,121400.00,-9329.08,2520.00
1,2025/10/31,1000508.00,15384.19,-12190.00
4,2025/10/31,0.00,4342.31,0.00
2,2025/10/31,2619357.35,106681.89,86690.77
3,2025/10/31,3297971.00,67371.67,77318.00
5,2025/10/31,121400.00,-9329.08,3040.00
1,2025/11/4,958448.00,16524.13,-33892.00
4,2025/11/4,0.00,4342.31,0.00
2,2025/11/4,2619357.35,106681.89,66091.85
3,2025/11/4,3297971.00,67371.67,12274.00
5,2025/11/4,121400.00,-9329.08,1000.00
1,2025/11/5,958448.00,16524.13,-47764.00
4,2025/11/5,0.00,4342.31,0.00
2,2025/11/5,2619357.35,106681.89,58150.27
3,2025/11/5,3297971.00,67371.67,-1903.00
5,2025/11/5,121400.00,-9329.08,600.00
1,2025/11/6,937928.00,17583.61,-2003.00
4,2025/11/6,0.00,4342.31,0.00
2,2025/11/6,2619357.35,106681.89,89227.71
3,2025/11/6,3236478.00,79772.17,42535.00
5,2025/11/6,121400.00,-9329.08,1280.00
1,2025/11/7,937928.00,17583.61,-5773.00
4,2025/11/7,0.00,4342.31,0.00
2,2025/11/7,2668073.35,110972.75,59590.45
3,2025/11/7,3236478.00,79772.17,36765.00
5,2025/11/7,121400.00,-9329.08,1640.00
1,2025/11/10,983748.00,17583.61,-6480.00
4,2025/11/10,0.00,4342.31,0.00
2,2025/11/10,2668073.35,110972.75,78726.27
3,2025/11/10,3236478.00,79772.17,59076.00
5,2025/11/10,121400.00,-9329.08,3520.00
1,2025/11/12,1005847.00,14277.79,-22603.00
4,2025/11/12,0.00,4342.31,0.00
2,2025/11/12,2569873.35,121652.56,83079.37
3,2025/11/12,3236478.00,79772.17,45795.00
5,2025/11/12,121400.00,-9329.08,3800.00
1,2025/11/13,1005847.00,14277.79,-5970.00
